key,lat,lon,plus,fips
Alabama|Tillman's Corner,30.5901929,-88.1708352,862HHRRH+3M,01097
Oklahoma|Mileage marker 84,,,,
Oklahoma|Mitch Park,35.6860139,-97.5055395,8674MFPV+CQ,40109
"Oklahoma|Mitch Park, OKC",35.6860139,-97.5055395,8674MFPV+CQ,40109
"Oklahoma|Myriad Botanical Gardens",35.465,-97.52,8674FF8J+22,
"Oklahoma|NW Oklahoma City Sludge Lagoon",35.5921,-97.5923,8674HCR5+R3,
Oklahoma|Norman,35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|Norman, Oklahoma",35.2225668,-97.4394777,86746HF6+26,40027
Oklahoma|Norman--South Jenkins Ave.,35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|Norman; Jenkins Rd, Oklahoma",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|Norman; nearby fields, Oklahoma",35.2225668,-97.4394777,86746HF6+26,40027
Oklahoma|Oklahoma,35.4675602,-97.5164276,8674FF9M+2C,40109
"Oklahoma|Oklahoma, Oklahoma",35.6038323,-97.3516558,8674JJ3X+G8,40109
Oklahoma|On the road,,,,
Oklahoma|On the road Norma to Hagerman NWR,,,,
Oklahoma|On the road Norman to OKC,35.4675602,-97.5164276,8674FF9M+2C,40109
"Oklahoma|On the road, Hwy 9, Norman",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|On the road, I-35, Norman to Gainesville,",,,,
"Oklahoma|On the road, Norman to OKC",35.4675602,-97.5164276,8674FF9M+2C,40109
"Oklahoma|On the road, TX to OK",,,,
"Oklahoma|Playas on Yukon Parkway, Yukon,",35.5067215,-97.7625441,8674G64P+MX,40017
Oklahoma|Pond on OK 37,,,,
Oklahoma|Quartz Mountain,34.907004,-99.3234172,8662WM4G+RJ,40055
Oklahoma|Red Slough NWR,33.7395559,-94.6535434,8657P8QW+RH,40089
"Oklahoma|Red Slough NWR, Idabell",33.7395559,-94.6535434,8657P8QW+RH,40089
"Oklahoma|Red Slough WMA, Idabell",33.7395559,-94.6535434,8657P8QW+RH,40089
"Oklahoma|Red Slough, Idabel",33.7395559,-94.6535434,8657P8QW+RH,40089
"Oklahoma|Red Slough, Idabell",33.7395559,-94.6535434,8657P8QW+RH,40089
"Oklahoma|Red Slough, NWR, Idabell",33.7395559,-94.6535434,8657P8QW+RH,40089
"Oklahoma|Robinson (Homeland), Norman",35.2225668,-97.4394777,86746HF6+26,40027
Oklahoma|Rose Lake,,,,
"Oklahoma|S. Jenkins Rd, Norman",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|S. Jenkins Rd., Norman",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|S. Jenkins St., Norman",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|S. Jenkins, Norman",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|S. Jenkins, Norman,",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|S. Jenkins, Norman, OK",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|Salt Plains NWR R/T, Oklahoma",36.7851506,-98.1790574,8683QRPC+39,40003
"Oklahoma|Salt Plains State Park, Oklahoma",36.7429599,-98.1329308,8683PVV8+5R,40003
"Oklahoma|Selman Ranch, Woodward",36.4336481,-99.3903862,8682CJM5+FR,40153
Oklahoma|Sequoia NWR,35.4302406,-95.0570869,8676CWJV+35,40061
"Oklahoma|Sewage treament plant, Wichita Mts",,,,
Oklahoma|Slapout,36.615833,-100.108333,858XJV8R+8M,40007
"Oklahoma|Sod Farm, Goldsby",35.141179,-97.4769773,86744GRF+F6,40087
"Oklahoma|Sod Farm, Ladd Rd., Goldsby",35.141179,-97.4769773,86744GRF+F6,40087
"Oklahoma|South Jenkins, Norman",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|Spruce St., Norman",35.2225668,-97.4394777,86746HF6+26,40027
Oklahoma|Sulfur,34.5078669,-96.9683498,8665G25J+4M,40099
"Oklahoma|Summit Lake, Norman",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|Sunrise, Wichita NWR",,,,
"Oklahoma|Sutton Lake, Norman",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|Sutton Wilderness, Norman",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|Sutton Winderness, Norman",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|Sutton, Oklahoma",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|Tall Grass Prairie Preserve, Pawhuska",36.846143,-96.422924,8685RHWG+FR,40113
Oklahoma|Taylor Lake,34.7497476,-97.9272823,8664P3XF+V3,40051
"Oklahoma|Taylor Lake, Rush Springs",34.7543561,-97.9320956,8664Q339+P5,40051
Oklahoma|Ten Mile Flats,,,,
Oklahoma|Texoma,33.9239625,-97.2174618,8654WQFM+H2,40085
"Oklahoma|Thunderbird Lake, Norman",35.2479172,-97.2980763,86746PX2+5Q,40027
Oklahoma|Tishimingo NWR,34.1927177,-96.6464899,866559V3+3C,40069
Oklahoma|Tishomingo NWR,34.1927177,-96.6464899,866559V3+3C,40069
"Oklahoma|Treeline, Arbor Lake, Norman",35.2225668,-97.4394777,86746HF6+26,40027
"Oklahoma|Trisha Lane, Norman",35.2291375,-97.513776,86746FHP+MF,40027
"Oklahoma|Trisha Ln, Norman",35.2291375,-97.513776,86746FHP+MF,40027
Oklahoma|Tulsa,36.1539816,-95.992775,86865234+HV,40143
Oklahoma|US-OK-Davidson - 34.2789x-98.9273,34.2789,-98.9273,866373HF+H3,40141
Oklahoma|US-OK-Frederick-73542 - 34.3313x-98.9329,34.3313,-98.9329,866383J8+GR,40141
Oklahoma|US-OK-Lake Thunderbird SP--Little Axe Area,35.2314049,-97.2229607,86746QJG+HR,40027
Oklahoma|US-OK-Little River SP,35.2126591,-97.2474259,86746Q73+32,40027
Oklahoma|US-OK-Norman--South Jenkins Ave.,35.1839074,-97.4413201,86745HM5+HF,40027
Oklahoma|US-OK-Norman-1020 W Boyd St - 35.2097x-97.4554,35.2097,-97.4554,86746G5V+VR,40027
Oklahoma|US-OK-Norman-1413 Spruce Dr - 35.1945x-97.4627,35.1945,-97.4627,86745GVP+RW,40027
Oklahoma|US-OK-Norman-1423-1601 60th Ave NW,35.2342001,-97.5295771,86746FMC+M5,40027
Oklahoma|US-OK-Norman-2217 24th Ave SW - 35.1906x-97.4762,35.1906,-97.4762,86745GRF+6G,40027
Oklahoma|US-OK-Norman-2500 Conference Dr - 35.2425x-97.4786,35.2425,-97.4786,86746GVC+2H,40027
Oklahoma|US-OK-Norman-3878-3914 W Main St - 35.2183x-97.4967,35.2183,-97.4967,86746G93+88,40027
Oklahoma|US-OK-Norman-4495 S Jenkins Ave,35.1696679,-97.4413879,86745H95+VC,40027
Oklahoma|US-OK-Norman-4497-4799 S Jenkins Ave,35.1696147,-97.4413841,86745H95+RC,40027
Oklahoma|US-OK-Norman-4901-5003 W Main St - 35.2193x-97.5195,35.2193,-97.5195,86746F9J+P6,40027
Oklahoma|US-OK-Norman-601 Stone Well Dr - 35.2119x-97.5009,35.2119,-97.5009,86746F6X+QJ,40027
Oklahoma|US-OK-Norman-912-994 168th Ave NE - 35.2279x-97.1952,35.2279,-97.1952,86746RH3+5W,40027
Oklahoma|US-OK-Norman-Little River State Park - 35.2034x-97.2417,35.2034,-97.2417,86746Q35+98,40027
Oklahoma|US-OK-Oklahoma City-3800-3998 W Overholser Dr - 35.5112x-97.6921,35.5112,-97.6921,8674G865+F5,40017
Oklahoma|US-OK-Oklahoma City-5209 SW 149th St - 35.3196x-97.6183,35.3196,-97.6183,8674899J+RM,40027
Oklahoma|US-OK-Oklahoma City-73099 - 35.5350x-97.7058,35.535,-97.7058,8674G7MV+XM,40017
Oklahoma|US-OK-Oklahoma City-9219 Lake Hefner Pkwy - 35.5643x-97.5768,35.5643,-97.5768,8674HC7F+P7,40109
Oklahoma|US-OK-Oklahoma City-Lake Hefner - 35.5608x-97.6102,35.5608,-97.6102,8674H96Q+8W,40109
Oklahoma|US-OK-Oklahoma City-Lake Hefner - 35.5621x-97.6117,35.5621,-97.6117,8674H96Q+R8,40109
Oklahoma|US-OK-Oklahoma City-Lake Hefner Golf Club - 35.5561x-97.6085,35.5561,-97.6085,8674H94R+CH,40109
Oklahoma|US-OK-Riley Park,35.1556914,-97.4009239,86745H4X+7J,40027
Oklahoma|US-OK-Thackerville-I-35 N - 33.7378x-97.1456,33.7378,-97.1456,8654PVQ3+4Q,40085
Oklahoma|US-OK-Washington-E1300 Rd - 35.1312x-97.4384,35.1312,-97.4384,86744HJ6+FJ,40087
Oklahoma|US-OK-Washington-E1300 Rd - 35.1314x-97.4398,35.1314,-97.4398,86744HJ6+H3,40087
Oklahoma|US-OK-Washington-E1300 Rd - 35.1317x-97.4364,35.1317,-97.4364,86744HJ7+MC,40087
Oklahoma|Visitors Center,34.647991,-98.4124256,8663JHXQ+52,40031
"Oklahoma|Washita NWR, Washita",35.1028386,-98.3408881,86734M35+4J,40015
"Oklahoma|Wichita Falls NWR, Oklahoma",35.4675602,-97.5164276,8674FF9M+2C,40109
"Oklahoma|Wichita Mountains, Lawton",34.7106382,-98.6237125,8663P96G+7G,40031
Oklahoma|Wichita Mtns Wildlife Refuge--The Holy City of the Wichitas,,,,
"Oklahoma|Wichita Mtns, Oklahoma",34.7106382,-98.6237125,8663P96G+7G,40031
Oklahoma|Wichita Mts.,34.7106382,-98.6237125,8663P96G+7G,40031
Oklahoma|Wichita Mts. NWR,34.7328466,-98.7131984,8663P7MP+4P,40031
"Oklahoma|Wichita NWR, Lawton",34.7328466,-98.7131984,8663P7MP+4P,40031
"Oklahoma|Wichita NWR, Sunrise",34.7328466,-98.7131984,8663P7MP+4P,40031
"Oklahoma|Wichita NWR, Visitor's Ctr.",34.7328466,-98.7131984,8663P7MP+4P,40031
"Oklahoma|Wichita's NWR, Lawton",34.7328466,-98.7131984,8663P7MP+4P,40031
Oklahoma|Woodward,36.4336481,-99.3903862,8682CJM5+FR,40153
"Oregon|Albany KOA, Oregon",44.563739,-123.152854,84PRHR7W+FV,41043
"Oregon|Astoria, Oregon",46.1878841,-123.8312534,84RR55Q9+5F,41007
"Oregon|Boiler Bay, Oregon",44.8084467,-124.0631713,84PQRW5P+9P,41041
"Oregon|Brookings Harbor, Oregon",42.0526114,-124.2839819,84JQ3P38+2C,41015
"Oregon|Bullard's Beach State Park, Oregon",43.1604347,-124.4052086,84MQ5H6V+5W,41011
"Oregon|Cannon Beach, Oregon",45.8917738,-123.9615274,84QRV2RQ+P9,41007
"Oregon|Cape Arago, Oregon",43.3534513,-124.3125576,84MQ9M3P+9X,41011
"Oregon|Columbia River Gorge, Oregon",,,,
"Oregon|Crater Lake and Diamond Lake campsite, Oregon",42.9445872,-122.1090039,84JVWVVR+R9,41035
"Oregon|Crater Lake, Oregon",42.9445872,-122.1090039,84JVWVVR+R9,41035
"Oregon|Farewell Bend State Park, Oregon",44.306727,-117.225,85P48Q4G+M2,41001
Oregon|Fort Stevens State Park,46.1879271,-123.9685463,84RR52QJ+5H,41007
"Oregon|Harris State Beach, Oregon",42.0655479,-124.3060599,84JQ3M8V+6H,41015
"Oregon|Hecata Head Lighthouse area, Oregon",44.1373833,-124.1281066,84PQ4VPC+XQ,41039
"Oregon|Highway 97 near Klamath Falls, Oregon",42.2372942,-121.7789989,84JW66PC+WC,41035
"Oregon|I-84, Oregon",,,,
Oregon|KOA Albany,44.563739,-123.152854,84PRHR7W+FV,41043
"Oregon|Klamath Falls, Oregon",42.224867,-121.7816704,84JW66F9+W8,41035
"Oregon|Klamath Lake, Oregon",42.3995908,-121.8777461,84JW94XC+RW,41035
"Oregon|La Grande, Oregon",45.3245771,-118.0877188,85Q38WF6+RW,41061
"Oregon|Loeb State Park, Oregon",42.1118737,-124.1868245,84JQ4R67+P7,41015
"Oregon|McNary Dam, Oregon",45.929722,-119.296111,85Q2WPH3+VH,41059
"Oregon|Mt Hood, Oregon",45.5378947,-121.568408,84QWGCQJ+5J,41027
Oregon|Nehalem Bay State Park,45.7058946,-123.9328622,84QRP348+9V,41057
"Oregon|North Bend, Oregon",43.4065012,-124.2242803,84MQCQ4G+J7,41011
"Oregon|Oregon Dunes, Oregon",43.8831751,-124.1151165,84MQVVMM+7X,41039
"Oregon|Rockaway, Oregon",45.613438,-123.9429115,84QRJ374+9R,41057
Oregon|South Beach State Park,44.6051968,-124.0603726,84PQJW4Q+3V,41041
"Oregon|Tillamook, Oregon",45.4562158,-123.8440137,84QRF544+F9,41057
"Oregon|Umatilla, Oregon",45.9173549,-119.3425179,85Q2WM84+WX,41059
"Oregon|Winchester Bay, Oregon",43.6770608,-124.1748369,84MQMRGG+R3,41019
Pennsylvania|Archbald,41.4948038,-75.5368521,87H6FFV7+W7,42069
"Pennsylvania|Big Rock Rd, Lakeville",41.4425309,-75.2139175,87H6CQVP+2C,42127
Pennsylvania|Gettysburg,39.8309293,-77.2310955,87F4RQJ9+9H,42001
"Pennsylvania|Gettysburg, Pennsylvania",39.8309293,-77.2310955,87F4RQJ9+9H,42001
"Pennsylvania|Hawk Mtn, Pennsylvania",40.6349348,-75.9869638,87G6J2M7+X6,42011
Pennsylvania|Honesdale,41.5767552,-75.2587871,87H6HPGR+PF,42127
"Pennsylvania|Honesdale, Pennsylvania",41.5767552,-75.2587871,87H6HPGR+PF,42127
Pennsylvania|Johnstown,40.3267407,-78.9219698,87G383GH+M6,42021
"Pennsylvania|Lake house, Pennsylvania",41.4759224,-75.1821189,87H6FRG9+95,42127
Pennsylvania|Myrtle Rd,41.533048,-75.274921,87H6GPMG+62,42127
"Pennsylvania|On the road, I-80",40.3226343,-76.4718306,87G58GFH+37,42075
Pennsylvania|Shenandoah National Park,38.903025,-78.1947838,87C3WR34+63,42123
Pennsylvania|Shuman Point trail,41.4506428,-75.2050517,87H6FQ2V+7X,42127
Pennsylvania|Tionesta,41.49534,-79.4558798,87H2FGWV+4J,42053
"Pennsylvania|Trough Creek State Park, Pennsylvania",40.3223214,-78.1265104,87G38VCF+W9,42061
Pennsylvania|US-PA-Dorflinger-Suydam Wildlife Sanctuary,41.5397359,-75.1906401,87H6GRQ5+VP,42127
Pennsylvania|US-PA-Lacawac Sanctuary,41.377388,-75.294628,87H69PG4+X4,42127
Pennsylvania|US-PA-Presque Isle SP (IBA),42.1404302,-80.146411,86JX4VR3+5C,42049
Pennsylvania|US-PA-Presque Isle SP--Beach 11,42.1404302,-80.146411,86JX4VR3+5C,42049
Poland|PL-Greater Poland-Pobiedziska-62-007 - 52.4766x17.1454,52.4766,17.1454,9F4VF4GW+J5,
Poland|PL-Greater Poland-Poznan-Arcybiskupa Antoniego Baraniaka 88-88D - 52.4019x16.9653,52.4019,16.9653,9F4RCX28+Q4,
Poland|PL-Kuiavia-Pomerania-Torun-Grudziądzka 32 - 53.0187x18.6089,53.0187,18.6089,9F5W2J95+FH,
Poland|PL-Lesser Poland-Lisia Góra-33-151 - 50.0967x21.0745,50.0967,21.0745,9G2333WF+MR,
Poland|PL-Lesser Poland-Tarnów-Tadeusza Kościuszki 12 - 50.0094x20.9748,50.0094,20.9748,9G222X5F+QW,
Poland|PL-Lesser Poland-Zakopane-Ogrodowa 2 - 49.2938x19.9516,49.2938,19.9516,8FXX7XV2+GJ,
Poland|PL-Lesser Poland-Zakopane-Tatrzański Park Narodowy - 49.2328x19.9495,49.2328,19.9495,8FXX6WMX+4R,
Poland|PL-Masovian-Zegrze Południowe-Warszawska - 52.4537x21.0143,52.4537,21.0143,9G43F237+FP,
Poland|PL-Pomeranian-Malbork-Malbork Castle Museum - 54.0410x19.0284,54.041,19.0284,9F6X22RH+99,
Poland|PL-Silesian-Częstochowa-Świętej Jadwigi 112/120-141g - 50.8062x19.0814,50.8062,19.0814,9F2XR34J+FH,
Poland|PL-Warmia and Masuria-Ketrzyn-Tadeusza Kościuszki 2 - 54.0784x21.3765,54.0784,21.3765,9G6339HG+9H,
Poland|PL-Warmia and Masuria-Stawiguda-51 - 53.7155x20.4298,53.7155,20.4298,9G52PC8H+5W,
Poland|Park Praski,,,,
Poland|Royal Łazienki Park,,,,
Poland|Vistula River--Warsaw,,,,
Portugal|Lisbon,,,,
"Rhode Island|Sachuest NWR, Rhode Island",41.4804796,-71.2444051,87HCFQJ4+56,44005
"Rhode Island|Trustom Pond NWR, Rhode Island",41.3766487,-71.5875745,87HC9CG6+MX,44009
"Romania|RO-Constanţa-Canal Dunărea - Marea Neagră (44.1680,28.4095)",,,,
"Romania|RO-Călăraşi-A2 (44.3790,27.8583)",,,,
"Romania|RO-Prahova-Strada Mihai Eminescu, 106100 (45.3431,25.5445)",,,,
"Romania|RO-Teleorman (43.7284,25.0107)",,,,
Scotland|Ben Nevis,,,,
Scotland|Caledonian Canal,,,,
Scotland|Dyce,,,,
Scotland|Fort Augustus,,,,
Scotland|Hike from Tobermory,,,,
Scotland|Inverness,,,,
Scotland|Loch Linnhe,,,,
"Scotland|Loch Ness, Drumnadrochit",,,,
"Scotland|Loch Ness, Urquhart Castle",,,,
"Scotland|River Clyde, Glasgow",,,,
Scotland|St. Andrews,,,,
Scotland|Tobermory,,,,
Scotland|Tobermory to Crinnan,,,,
Scotland|on the road,,,,
"Serbia|Ulica Sibinjanin Janka 2–24, Belgrade RS-Grad Beograd (44.8495,20.4102)",,,,
Serbia|Vratna river gorge,,,,
"Slovakia|Danube River boat, Slovakia",,,,
"Slovakia|Devin Castle, Slovakia",,,,
"South Carolina|Charleston, South Carolina",32.7764749,-79.9310512,8742Q3G9+HH,45019
South Carolina|Huntington Beach State Park,33.5156094,-79.0597786,8752GW8R+63,45043
"South Carolina|OTR Myrtle Beach, SC to GA Border.yaml",,,,
South Carolina|On the road,32.811527,-79.9052768,8742R36V+JV,45019
South Carolina|On the road - SC border to Myrtle Beach,33.6890603,-78.8866943,8753M4Q7+J8,45051
South Carolina|US-SC-Pawleys Island-Huntington Beach State Park - 33.5077x-79.0641,33.5077,-79.0641,8752GW5P+39,45043
"South Carolina|near Charleston, South Carolina",32.7764749,-79.9310512,8742Q3G9+HH,45019
South Carolina|on the road in South Carolina,32.811527,-79.9052768,8742R36V+JV,45019
"South Dakota|Black Hills, South Dakota",43.767,-103.61,85MRQ98R+Q2,46033
"South Dakota|Chamberlain, South Dakota",43.810828,-99.3306556,86M2RM69+8P,46015
"South Dakota|Mt Rushmore, South Dakota",43.8791025,-103.4590667,85MRVGHR+J9,46103
Sweden|Uppsala,,,,
"Taiwan|An Ping Fort, Tainan",,,,
Taiwan|Cheng Cjeng-Kung Palace,,,,
Taiwan|East Coast Drive,,,,
"Taiwan|Formosa Hotel, Tarokko",,,,
Taiwan|Guandu Nature Park,,,,
Taiwan|Kaohsiung,,,,
Taiwan|Kenting Nat'l Park,,,,
Taiwan|Tainan City,,,,
Tennessee|Great Smoky Mountains National Park,35.6565365,-83.5808765,867RMC49+JJ,47155
"Texas|113–129 S Angel Pkwy, Allen US-TX (33.0998,-96.6203)",33.1012399,-96.6204306,8655492H+FR,48085
"Texas|13000–13198 Chandler Rd, Taylor US-TX (30.6079,-97.4595)",30.610474,-97.4464954,8624JH63+5C,48491
"Texas|1301 Stacy Rd, Fairview US-TX (33.1307,-96.5994)",33.131061,-96.5995611,86554CJ2+C5,48085
"Texas|1701–1751 W FM 6, Lavon US-TX (33.0431,-96.4233)",33.0216,-96.4568,86552GCV+J7,48085
"Texas|1701–1799 N US Highway 75, Sherman US-TX (33.6554,-96.6115)",33.6549403,-96.6108368,8655M93Q+XM,48181
"Texas|1761–2185 W State Highway 29, Georgetown US-TX (30.6338,-97.7209)",30.6331755,-97.7154372,8624J7MM+7R,48491
"Texas|1945–2225 W Elm Mott Dr, Elm Mott US-TX (31.6565,-97.1281)",31.6714143,-97.0999078,8634MWC2+H2,48309
"Texas|33.0812x-96.5501 - Jan 26, 2015, 9:17 AM",31.7954512,-94.1790862,8637QRWC+59,48419
"Texas|4033–4123 Medical Center Dr, McKinney US-TX (33.1621,-96.6353)",33.1576805,-96.6266568,8655595F+38,48085
"Texas|465 Scenic Ranch Cir, Fairview US-TX (33.1382,-96.5947)",33.1423394,-96.590153,86554CR5+WW,48085
"Texas|579 Country Club Rd, McKinney US-TX (33.1565,-96.6282)",33.1576805,-96.6266568,8655595F+38,48085
"Texas|655 Martin Ln, Seagoville US-TX (32.6135,-96.5006)",32.6138631,-96.5073323,8645JF7V+G3,48257
"Texas|672–694 Scenic Ranch Cir, Fairview US-TX (33.1424,-96.5915)",33.1426709,-96.5907555,86554CV5+3M,48085
"Texas|672–694 Scenic Ranch Cir, Fairview US-TX (33.1425,-96.5908)",33.1423394,-96.590153,86554CR5+WW,48085
"Texas|701 Mustang Dr, Fairview US-TX (33.1423,-96.5902)",33.1426,-96.5901,86554CV5+2X,48085
"Texas|701 Mustang Dr., Fairview",33.1423394,-96.590153,86554CR5+WW,48085
Texas|701 Mustang Trail,33.1423394,-96.590153,86554CR5+WW,48085
"Texas|703 Mustang Dr, Fairview US-TX (33.1426,-96.5901)",33.1426,-96.5901,86554CV5+2X,48085
"Texas|958–964 W Exchange Pkwy, Allen US-TX (33.1154,-96.6806)",33.1152968,-96.6525686,8655488W+4X,48085
Texas|Allen,33.1031744,-96.6705503,8655483H+7Q,48085
"Texas|Allen Station Park, Allen US-TX (33.1102,-96.6662)",33.1104386,-96.6655983,8655486M+5Q,48085
Texas|Along Highway US175,32.8024682,-96.8350999,8645R527+XX,48113
Texas|Amarillo,35.2219971,-101.8312969,857W65C9+QF,48375
Texas|Anahuac NWR,29.8219945,-94.6644511,76X7R8CP+Q6,48071
"Texas|Angel Pkwy, Allen US-TX (33.1066,-96.6215)",33.1012399,-96.6204306,8655492H+FR,48085
Texas|Anzalduas County Park,26.1052418,-98.2604415,76R34P4Q+3R,48215
"Texas|Anzalduas County Park, McAllen",26.1052418,-98.2604415,76R34P4Q+3R,48215
"Texas|Anzalduas County Park, National Butterfly Center, Quinta Mazatlan",26.1052418,-98.2604415,76R34P4Q+3R,48215
Texas|Anzalduas Pontoon boat ride,26.1052418,-98.2604415,76R34P4Q+3R,48215
Texas|Aransas NWR,28.1169577,-96.8002633,76W5458X+QV,48057
"Texas|Arbor Hills Nature Preserve, Plano",33.0198431,-96.6988856,86552892+WC,48085
Texas|Argyle,33.1212321,-97.1833475,86544RC8+FM,48121
"Texas|Atascosa NWR, Laguna Atascosa",26.228991,-97.3473122,76R46MH3+H3,48061
"Texas|Audubon Thicket, Weslaco",26.1595194,-97.9908366,76R45255+RM,48215
"Texas|Beach, Galveston",29.3013479,-94.7976958,76X78622+GW,48167
Texas|Bentsen State Park,26.1987212,-98.3769689,76R35JXF+F6,48215
"Texas|Bentsen-Rio Grande State Park, Mission",26.185498,-98.3794443,76R35JPC+56,48215
Texas|Bentsen-Rio Grande State Park. Mission,26.185498,-98.3794443,76R35JPC+56,48215
"Texas|Black plains Raptor Center, Lucas",33.0842854,-96.5766577,86553CMF+P8,48085
Texas|Blackland Prairie Raptor Center,31.7954512,-94.1790862,8637QRWC+59,48419
Texas|Bolivar Island,29.4782878,-94.5799145,76X7FCHC+82,48167
Texas|Bonham State Park,33.5471427,-96.1445492,8655GVW4+V5,48147
"Texas|Brockdale Park, Lake Lavon",33.0276193,-96.4341524,86552HH8+28,48085
"Texas|Brockdale Park, Lake Lavon, Lucas",33.0276193,-96.4341524,86552HH8+28,48085
"Texas|Brockdale Park, Lake Lavon, Luvas",33.0276193,-96.4341524,86552HH8+28,48085
"Texas|Brockdale Park, Wylie US-TX (33.0811,-96.5502)",33.0813,-96.5501,86553CJX+GX,48085
Texas|Brownsville,25.9017472,-97.4974838,76Q4WG23+M2,48061
Texas|Brownsville Landfill (LTC 041),25.9383015,-97.4024395,76Q4WHQX+82,48061
Texas|Buffalo Lake NWR,34.919543,-102.11101,856VWV9Q+RH,48381
Texas|CR 637 near Nevada,33.0407895,-96.344967,86552MR4+82,48085
"Texas|Celebration Park, Angel Parkway, Allen",33.1075896,-96.6256354,8655495F+2P,48085
Texas|Chapeño,26.534403,-99.154991,76R2GRMW+Q2,48427
"Texas|Choke Canyon State Park, campsite",28.4888,-98.3419,76W3FMQ5+G6,48311
"Texas|Convention Center, Harlingen",26.139941,-97.1750439,76R44RQF+XX,48061
"Texas|Corps Woods, Galveston",29.3013479,-94.7976958,76X78622+GW,48167
"Texas|Country Club Road, McKinney",33.1972465,-96.6397822,865559W6+V3,48085
"Texas|County Road 637, Nevada",33.0407895,-96.344967,86552MR4+82,48085
"Texas|Denison Dam/Eisenhower State Park, Denison",33.7556593,-96.536658,8655QF47+78,48181
Texas|Denton,33.2148412,-97.1330683,86546V78+WQ,48121
"Texas|E. Lucas Rd, Lucas",33.0859652,-96.5626469,86553CPP+9W,48085
Texas|Edinburg Scenic Wetlands,26.2916686,-98.1348747,76R37VR8+M3,48215
"Texas|Estero Llano Grande, Frontera",26.1261237,-97.9578255,76R442GR+CV,48215
"Texas|Estero Llano Grande, Weslaco",26.1261237,-97.9578255,76R442GR+CV,48215
"Texas|Estero Llano State Park, Weslaco",26.1261237,-97.9578255,76R442GR+CV,48215
Texas|Fort Worth,32.7554883,-97.3307658,8644QM49+5M,48439
"Texas|Fort Worth Botannical Gardens, Japanese Garden",32.7402492,-97.3624408,8644PJRQ+32,48439
Texas|Fort Worth Nature Ctr.--Boardwalk,32.8434116,-97.4773265,8644RGVF+93,48439
"Texas|Frontera Audubon, Weslaco",26.1471899,-97.9882384,76R442W6+VP,48215
Texas|Galveston,29.3013479,-94.7976958,76X78622+GW,48167
Texas|Galveston Island,29.3013479,-94.7976958,76X78622+GW,48167
Texas|Galveston Most Wanted,29.3013479,-94.7976958,76X78622+GW,48167
Texas|Goliad,28.6683252,-97.3883265,76W4MJ96+8M,48175
Texas|Granger Lake--Wilson H. Fox Park,30.701667,-97.340556,8624PM25+MQ,48491
"Texas|Greenville and Exchange, Allen",33.1152968,-96.6525686,8655488W+4X,48085
"Texas|Hackberry Flats, Frederick",30.5765947,-94.176299,8627HRGF+JF,48457
Texas|Hagerman NWR,33.7392487,-96.7522094,8655P6QX+M4,48181
Texas|Hagerman NWR--Harris Creek trail,33.7391209,-96.7522848,8655P6QX+J3,48181
Texas|Hagerman NWR--Raasch Trail,33.7391209,-96.7522848,8655P6QX+J3,48181
Texas|Hagerman National Wildlife Refuge,33.7391209,-96.7522848,8655P6QX+J3,48181
Texas|Hagerman Wildlife Refuge,33.7391209,-96.7522848,8655P6QX+J3,48181
Texas|Harlingen,26.1906306,-97.6961026,76R458R3+7H,48061
Texas|Heard Nat. Sci. Mus.& Wildlife Sanct,33.1615487,-96.6148533,8655596P+J3,48085
Texas|Heard Wildlife Sanctuary,33.1615487,-96.6148533,8655596P+J3,48085
"Texas|Heard Wildlife Sanctuary, Fairview",33.1615487,-96.6148533,8655596P+J3,48085
Texas|Heritage Ranch,33.1578952,-96.6316593,86555959+58,48085
"Texas|Heritage Ranch, Fairview",33.1578952,-96.6316593,86555959+58,48085
Texas|High Island,29.5668955,-94.3935216,76X7HJ84+QH,48167
Texas|Highway 48,26.1118401,-97.1681257,76R44R6J+PP,48061
Texas|Highway 77,33.2148412,-97.1330683,86546V78+WQ,48121
Texas|Highway TX 35,33.2148412,-97.1330683,86546V78+WQ,48121
Texas|Highway TX474,26.1865632,-97.6622712,76R458PQ+J3,48061
"Texas|Highways TX72, US281",28.4888,-98.3419,76W3FMQ5+G6,48311
Texas|Hornsby Bend (HOTE 037),30.2655492,-97.7466255,86247783+68,48453
"Texas|Hugh Ramsey, Harlingen Lake",26.1978647,-97.6911024,76R458X5+4H,48061
